ID,Series,Repeat,Ambient Humidity,Ambient Temperature,Leaf Angle,Leaf Temp Differential,LEF,Light Intensity (PAR),NPQt,Phi2,PhiNO,PhiNPQ,Relative Chlorophyll,time,Notes,Take a picture of leaf,What is label (location_site_plantTaxon_indiv),What is taxon,Time of Day,User,Device ID,Latitude,Longitude,Issues
898850,Whole Data Set,1,39.810547,19.780001,14.95,-0.090001,67.108,490,0.348,0.304,0.516,0.18,-1.303662859,7/4/18 11:08,na,,3_1_1_1,pinus albicaulis,11.13444444,harrisonjg,01:12:37:24,0,0,2
898849,Whole Data Set,1,35.960938,19.85,36.17,-0.92,137.122,1066,1.222,0.286,0.321,0.393,1.295785742,7/4/18 11:11,na,,3_1_1_2,pinus albicaulis,11.185,harrisonjg,01:12:37:24,0,0,2
898848,Whole Data Set,1,33.506836,20.540001,31.93,-1.950001,141.817,1988,0.257,0.159,0.67,0.172,2.918471839,7/4/18 11:17,na,,3_1_1_3,pinus albicaulis,11.29916667,harrisonjg,01:12:37:24,0,0,1
898847,Whole Data Set,1,30.084961,22.34,33.33,-0.91,88.575,1811,1.366,0.109,0.377,0.515,4.178810555,7/4/18 11:35,na,,3_1_1_4,pinus albicaulis,11.58583333,harrisonjg,01:12:37:24,0,0,1
898846,Whole Data Set,1,31.368164,22.59,6.96,0.56,151.456,1767,1.249,0.19,0.36,0.45,3.115399764,7/4/18 11:44,na,,3_1_1_5,pinus albicaulis,11.74027778,harrisonjg,01:12:37:24,0,0,
898845,Whole Data Set,1,29.842773,21.33,8.23,0.66,11.585,46,0.264,0.56,0.348,0.092,6.608901142,7/4/18 11:52,na,,3_1_1_6,pinus albicaulis,11.8725,harrisonjg,01:12:37:24,0,0,1
898844,Whole Data Set,1,31.75,19.219999,49.12,-1.069999,79.749,512,0.422,0.346,0.46,0.194,2.158330051,7/4/18 12:01,na,,3_1_1_7,pinus albicaulis,12.02444444,harrisonjg,01:12:37:24,0,0,1
898843,Whole Data Set,1,28.780273,25.17,14.62,0.94,11.17,46,0.507,0.54,0.305,0.155,9.787317842,7/4/18 12:15,na,,3_1_1_8,pinus albicaulis,12.25694444,harrisonjg,01:12:37:24,0,0,2
898842,Whole Data Set,1,26.879883,24.09,27.29,-0.14,18.559,71,0.161,0.581,0.361,0.058,7.124852304,7/4/18 12:24,na,,3_1_1_9,pinus albicaulis,12.40027778,harrisonjg,01:12:37:24,0,0,1
898841,Whole Data Set,1,25.1875,21.530001,72.38,-1.250001,26.429,103,0.131,0.57,0.38,0.05,0.315084679,7/4/18 12:28,na,,3_1_1_10,pinus albicaulis,12.47944444,harrisonjg,01:12:37:24,0,0,3
898840,Whole Data Set,1,40.616211,19.23,61.61,1.05,9.064,34,0.258,0.592,0.324,0.084,33.58802678,7/4/18 12:49,na,,3_1_2_1,Primula parryi,12.83,harrisonjg,01:12:37:24,0,0,1
898839,Whole Data Set,1,43.083984,18.93,24.17,-1.3,188.906,1888,1.325,0.222,0.335,0.443,45.06892477,7/4/18 12:52,na,,3_1_2_2,Primula parryi,12.87944444,harrisonjg,01:12:37:24,0,0,1
898838,Whole Data Set,1,40.010742,18.27,18.9,-0.81,19.927,68,0.217,0.651,0.287,0.062,42.20165419,7/4/18 12:55,na,,3_1_2_3,Primula parryi,12.92888889,harrisonjg,01:12:37:24,0,0,
898837,Whole Data Set,1,40.40625,16.82,50.32,-1.24,17.995,62,0.412,0.645,0.251,0.104,32.80031508,7/4/18 13:01,na,,3_1_2_4,Primula parryi,13.025,harrisonjg,01:12:37:24,0,0,
898836,Whole Data Set,1,40.18457,16.870001,14.74,-1.120001,123.599,1636,0.759,0.168,0.473,0.359,38.63725876,7/4/18 13:04,na,,3_1_2_5,Primula parryi,13.07166667,harrisonjg,01:12:37:24,0,0,1
898835,Whole Data Set,1,42.419922,17.07,62.6,-0.7,13.604,61,0.837,0.496,0.275,0.23,36.36864907,7/4/18 13:05,na,,3_1_2_6,Primula parryi,13.09805556,harrisonjg,01:12:37:24,0,0,
898834,Whole Data Set,1,45.460938,16.969999,15.33,0.490001,9.99,34,0.251,0.653,0.278,0.07,35.15557306,7/4/18 13:12,na,,3_1_2_7,Primula parryi,13.20333333,harrisonjg,01:12:37:24,0,0,1
898833,Whole Data Set,1,38.443359,19.74,37.32,-2.01,32.465,115,0.28,0.627,0.291,0.081,46.92004726,7/4/18 13:19,na,,3_1_2_8,Primula parryi,13.31944444,harrisonjg,01:12:37:24,0,0,
898832,Whole Data Set,1,42.433594,19.700001,34.33,-2.010001,94.365,1806,0.3,0.116,0.68,0.204,45.84088224,7/4/18 13:20,na,,3_1_2_9,Primula parryi,13.33972222,harrisonjg,01:12:37:24,0,0,
898831,Whole Data Set,1,41.214844,21.030001,20.28,0.439999,29.458,94,0.383,0.696,0.22,0.084,44.87199685,7/4/18 13:34,na,,3_1_2_10,Primula parryi,13.57333333,harrisonjg,01:12:37:24,0,0,
898830,Whole Data Set,1,33.400391,24.5,13.15,-0.61,144.724,2118,0.448,0.152,0.586,0.262,1.130366286,7/4/18 13:42,na,,3_1_3_1,polemonium viscosa,13.71194444,harrisonjg,01:12:37:24,0,0,3
898829,Whole Data Set,1,41.456055,23.4,6.12,-0.59,165.836,1921,0.717,0.192,0.471,0.338,2.544308783,7/4/18 13:47,na,,3_1_3_2,polemonium viscosa,13.78472222,harrisonjg,01:12:37:24,0,0,1
898828,Whole Data Set,1,35.063477,25.73,35.37,-0.4,166.739,1232,1.393,0.301,0.292,0.407,9.294998031,7/4/18 13:59,na,,3_1_3_3,polemonium viscosa,13.98583333,harrisonjg,01:12:37:24,0,0,
898827,Whole Data Set,1,41.473633,26.549999,42.41,-0.469999,58.31,239,0.097,0.542,0.418,0.04,3.666797952,7/4/18 14:03,na,,3_1_3_4,polemonium viscosa,14.06388889,harrisonjg,01:12:37:24,0,0,1
898826,Whole Data Set,1,30.701172,27.540001,22.04,0.279999,136.978,570,0.446,0.534,0.322,0.144,14.52146514,7/4/18 14:11,na,,3_1_3_5,polemonium viscosa,14.18777778,harrisonjg,01:12:37:24,0,0,1
898825,Whole Data Set,1,33.876953,28.82,20.69,-1.07,141.795,1539,2.478,0.205,0.229,0.567,6.254430878,7/4/18 14:19,na,,3_1_3_6,polemonium viscosa,14.32138889,harrisonjg,01:12:37:24,0,0,
898824,Whole Data Set,1,27.751953,28.65,10.63,-1.22,121.373,566,0.778,0.477,0.294,0.229,1.020086648,7/4/18 14:26,na,,3_1_3_7,polemonium viscosa,14.43944444,harrisonjg,01:12:37:24,0,0,1
898823,Whole Data Set,1,24.365234,32.52,26.46,-3.99,96.856,387,0.435,0.556,0.309,0.135,4.84442694,7/4/18 14:31,na,,3_1_3_8,polemonium viscosa,14.5225,harrisonjg,01:12:37:24,0,0,
898822,Whole Data Set,1,25.008789,27.969999,5.92,-0.159999,137.351,2031,0.422,0.15,0.598,0.252,0.771957464,7/4/18 14:36,na,,3_1_3_9,polemonium viscosa,14.60277778,harrisonjg,01:12:37:24,0,0,1
898821,Whole Data Set,1,27.168945,24.17,15.3,-0.04,70.036,283,0.046,0.55,0.43,0.02,2.457660496,7/4/18 14:42,na,,3_1_3_10,polemonium viscosa,14.70722222,harrisonjg,01:12:37:24,0,0,1
898820,Whole Data Set,1,24.27832,29.219999,3.95,-0.029999,135.418,1874,0.777,0.161,0.472,0.367,9.858211894,7/4/18 14:59,na,,3_1_4_1,potentilla diversifolia,14.99805556,harrisonjg,01:12:37:24,0,0,1
898819,Whole Data Set,1,34.394531,27.33,6,0.24,230.117,1895,1.239,0.27,0.326,0.404,13.87160299,7/4/18 15:06,na,,3_1_4_2,potentilla diversifolia,15.1025,harrisonjg,01:12:37:24,0,0,1
898818,Whole Data Set,1,30.911133,29.01,14.49,-2.11,188.075,1326,1.309,0.315,0.297,0.388,16.62465538,7/4/18 15:13,na,,3_1_4_3,potentilla diversifolia,15.21833333,harrisonjg,01:12:37:24,0,0,
898817,Whole Data Set,1,32.710938,29.389999,35.3,-1.679999,148.008,1579,0.556,0.208,0.509,0.283,0.54745963,7/4/18 15:19,na,,3_1_4_4,potentilla diversifolia,15.32666667,harrisonjg,01:12:37:24,0,0,2
898816,Whole Data Set,1,37.913086,29.73,14.97,-0.18,203.547,1727,1.94,0.262,0.251,0.487,18.0267822,7/4/18 15:26,na,,3_1_4_5,potentilla diversifolia,15.43777778,harrisonjg,01:12:37:24,0,0,
898815,Whole Data Set,1,26.964844,31.280001,2.72,-3.990001,229.226,1664,1.921,0.306,0.238,0.456,50.89405278,7/4/18 15:31,na,,3_1_4_6,potentilla diversifolia,15.52555556,harrisonjg,01:12:37:24,0,0,2
898814,Whole Data Set,1,25.869141,30.629999,16.76,-0.879999,235.992,1834,2.187,0.286,0.224,0.49,2.666404096,7/4/18 15:40,na,,3_1_4_7,potentilla diversifolia,15.67305556,harrisonjg,01:12:37:24,0,0,2
898813,Whole Data Set,1,27.09668,28.629999,33.3,-0.919999,190.204,1803,1.899,0.234,0.264,0.501,27.3532887,7/4/18 15:45,na,,3_1_4_8,potentilla diversifolia,15.75111111,harrisonjg,01:12:37:24,0,0,
898812,Whole Data Set,1,31.944336,29.360001,22.39,-1.510001,154.526,1969,0.685,0.174,0.49,0.336,23.0641985,7/4/18 15:49,na,,3_1_4_9,potentilla diversifolia,15.82027778,harrisonjg,01:12:37:24,0,0,
898811,Whole Data Set,1,40.777344,28.34,7.52,-0.63,157.635,1743,1.188,0.201,0.365,0.434,22.63883419,7/4/18 15:55,na,,3_1_4_10,potentilla diversifolia,15.93027778,harrisonjg,01:12:37:24,0,0,
898810,Whole Data Set,1,28.40918,26.6,11.16,-0.79,169.384,1339,1.973,0.281,0.242,0.477,20.89405278,7/4/18 16:01,na,,3_1_5_1,potentilla diversifolia,16.02916667,harrisonjg,01:12:37:24,0,0,
898809,Whole Data Set,1,23.774414,26.41,20.77,-0.64,177.093,1716,0.625,0.229,0.474,0.296,-0.425364317,7/4/18 16:12,na,,3_1_5_2,bistorta bistortoides,16.20083333,harrisonjg,01:12:37:24,0,0,2
898808,Whole Data Set,1,28.587891,27.690001,32.37,-1.220001,21.059,77,0.286,0.608,0.305,0.087,2.048050414,7/4/18 16:22,na,,3_1_5_3,bistorta bistortoides,16.38055556,harrisonjg,01:12:37:24,0,0,2
898807,Whole Data Set,1,23.810547,27.93,17.24,-2.37,173.246,1894,0.9,0.203,0.419,0.377,14.13154785,7/4/18 16:26,na,,3_1_5_4,bistorta bistortoides,16.44861111,harrisonjg,01:12:37:24,0,0,
898806,Whole Data Set,1,26.716797,30.469999,21.15,-1.939999,217.03,1886,1.493,0.256,0.299,0.446,40.5789681,7/4/18 16:34,na,,3_1_5_5,bistorta bistortoides,16.56777778,harrisonjg,01:12:37:24,0,0,
898805,Whole Data Set,1,34.40918,31.610001,16.11,-1.100001,181.489,1813,0.861,0.222,0.418,0.36,2.142575817,7/4/18 16:39,na,,3_1_5_6,bistorta bistortoides,16.66361111,harrisonjg,01:12:37:24,0,0,
898804,Whole Data Set,1,26.173828,29.549999,16.64,0.420001,52.362,220,0.767,0.529,0.267,0.204,23.98188263,7/4/18 16:46,na,,3_1_5_7,bistorta bistortoides,16.77138889,harrisonjg,01:12:37:24,0,0,1
898803,Whole Data Set,1,29.241211,25.309999,29.93,-2.539999,226.927,1986,0.719,0.254,0.434,0.312,1.61480898,7/4/18 16:52,na,,3_1_5_8,bistorta bistortoides,16.88194444,harrisonjg,01:12:37:24,0,0,3
898802,Whole Data Set,1,30.567383,28.68,36.93,-2.98,240.05,1953,1.042,0.273,0.356,0.371,66.92398582,7/4/18 16:59,na,,3_1_5_9,bistorta bistortoides,16.98888889,harrisonjg,01:12:37:24,0,0,
898801,Whole Data Set,1,30.928711,29.75,12.3,-1.72,209.642,1376,1.67,0.339,0.248,0.414,1.492713667,7/4/18 17:03,na,,3_1_5_10,bistorta bistortoides,17.06277778,harrisonjg,01:12:37:24,0,0,2
898800,Whole Data Set,1,31.033203,27.879999,31.91,0.330001,94.913,419,1.714,0.503,0.183,0.314,41.18156755,7/4/18 17:08,na,,3_1_6_1,ribes montigenum,17.14055556,harrisonjg,01:12:37:24,0,0,
898799,Whole Data Set,1,28.597656,34.380001,10.84,-2.350001,137.938,1784,0.786,0.172,0.464,0.365,10.35053171,7/5/18 12:26,na,,3_2_1_1,pinus contorta,12.44944444,harrisonjg,01:12:37:24,0,0,
