"ID","Series","Repeat","Ambient Humidity","Ambient Temperature","Leaf Angle","Leaf Temp Differential","LEF","Light Intensity (PAR)","NPQt","Phi2","PhiNO","PhiNPQ","Relative Chlorophyll","time","Notes","Take a picture of leaf","What is label (location_site_plantTaxon_indiv)","What is taxon","Time of Day","User","Device ID","Latitude","Longitude","Issues"
939581,"Whole Data Set",1,46.239258,18.139999,10.83,-1.5699989999999993,16.804,68,0.893,0.549,0.238,0.213,6.2859393461992905,"08/06/2018 11:51 AM","na","","5_2_4_1","mahonia repens",11.852222222222222,"harrisonjg","01:12:37:24",0,0,1
939580,"Whole Data Set",1,47.685547,18.389999,24.04,-1.4599989999999998,14.501,61,0.957,0.528,0.241,0.231,34.58842063804647,"08/06/2018 11:53 AM","na","","5_2_4_2","mahonia repens",11.883888888888889,"harrisonjg","01:12:37:24",0,0,""
939579,"Whole Data Set",1,45.50293,18.75,11.37,-1.620000000000001,27.353,110,0.603,0.553,0.279,0.168,40.35053170539582,"08/06/2018 11:54 AM","na","","5_3_4_3","mahonia repens",11.914444444444445,"harrisonjg","01:12:37:24",0,0,""
939578,"Whole Data Set",1,45.274414,18.940001,12.84,-1.5500009999999982,33.893,147,0.968,0.512,0.248,0.24,45.79755809373769,"08/06/2018 11:56 AM","na","","5_3_4_4","mahonia repens",11.945,"harrisonjg","01:12:37:24",0,0,""
939577,"Whole Data Set",1,44.544922,19.190001,18.77,-1.2400009999999995,23.085,95,0.802,0.54,0.255,0.205,36.22686096888538,"08/06/2018 11:59 AM","na","","5_3_4_5","mahonia repens",11.993888888888888,"harrisonjg","01:12:37:24",0,0,""
939576,"Whole Data Set",1,38.776367,19.700001,19.62,-0.16000100000000117,12.984,46,0.27,0.627,0.293,0.079,42.79243796770381,"08/06/2018 12:07 PM","na","","5_3_4_6","mahonia repens",12.125833333333334,"harrisonjg","01:12:37:24",0,0,1
939575,"Whole Data Set",1,41.488281,18.85,14.47,-0.5,8.157,29,0.479,0.625,0.253,0.121,3.1902323749507677,"08/06/2018 12:10 PM","na","","5_3_4_7","mahonia repens",12.178055555555554,"harrisonjg","01:12:37:24",0,0,2
939574,"Whole Data Set",1,42.198242,18.59,47.08,-0.33999999999999986,6.195,20,0.348,0.688,0.231,0.081,48.43639228042536,"08/06/2018 12:12 PM","na","","5_3_4_8","mahonia repens",12.205555555555556,"harrisonjg","01:12:37:24",0,0,1
939573,"Whole Data Set",1,43.798828,17.98,6.59,-0.4499999999999993,38.094,141,0.33,0.6,0.301,0.099,32.307995273729816,"08/06/2018 12:17 PM","na","","5_3_4_9","mahonia repens",12.288055555555555,"harrisonjg","01:12:37:24",0,0,""
939572,"Whole Data Set",1,46.236328,18.33,19.76,-0.7399999999999984,44.511,169,0.464,0.585,0.283,0.132,3.0169358014966523,"08/06/2018 12:19 PM","na","","5_3_4_10","mahonia repens",12.32638888888889,"harrisonjg","01:12:37:24",0,0,1
939571,"Whole Data Set",1,41.719727,20.27,4.74,-1.4400000000000013,84.203,467,0.64,0.401,0.365,0.234,19.554942890901927,"08/06/2018 12:29 PM","na","","5_3_5_1","eriogonum",12.487499999999999,"harrisonjg","01:12:37:24",0,0,""
939570,"Whole Data Set",1,41.428711,20.530001,21.77,-0.7400009999999995,55.795,197,0.358,0.629,0.273,0.098,41.93383221740842,"08/06/2018 12:32 PM","na","","5_3_5_2","eriogonum",12.549444444444445,"harrisonjg","01:12:37:24",0,0,2
939569,"Whole Data Set",1,43.654297,23.91,7.66,-2.91,82.131,1438,0.754,0.127,0.498,0.375,1.9574635683339892,"08/06/2018 12:35 PM","na","","5_3_5_3","eriogonum",12.5975,"harrisonjg","01:12:37:24",0,0,2
939568,"Whole Data Set",1,37.542969,30.75,6.74,-5.84,91.707,1585,0.566,0.129,0.557,0.315,51.03584088223709,"08/06/2018 12:39 PM","na","","5_3_5_4","eriogonum",12.65638888888889,"harrisonjg","01:12:37:24",0,0,1
939567,"Whole Data Set",1,36.702148,32.73,9.14,-2.769999999999996,194.84,1143,1.033,0.379,0.306,0.316,3.989759747932256,"08/06/2018 12:42 PM","na","","5_3_5_5","eriogonum",12.712499999999999,"harrisonjg","01:12:37:24",0,0,1
939566,"Whole Data Set",1,36.8125,28.870001,22.31,3.0899990000000024,53.53,191,0.31,0.623,0.288,0.089,43.891295785742415,"08/06/2018 12:47 PM","na","","5_3_5_6","eriogonum",12.797222222222222,"harrisonjg","01:12:37:24",0,0,""
939565,"Whole Data Set",1,39.496094,29.85,22.28,-0.8000000000000007,124.945,1271,0.328,0.218,0.588,0.193,20.88223710122095,"08/06/2018 12:51 PM","na","","5_3_5_7","eriogonum",12.858888888888888,"harrisonjg","01:12:37:24",0,0,""
939564,"Whole Data Set",1,35.131836,30.02,26.11,0.629999999999999,36.02,129,0.454,0.62,0.261,0.119,29.602205592753048,"08/06/2018 12:55 PM","na","","5_3_5_8","eriogonum",12.929444444444444,"harrisonjg","01:12:37:24",0,0,""
939563,"Whole Data Set",1,36.8125,26.969999,21.13,1.600000999999999,43.034,183,0.892,0.523,0.252,0.225,7.688066167782592,"08/06/2018 1:00 PM","na","","5_3_5_9","eriogonum",13.009444444444444,"harrisonjg","01:12:37:24",0,0,1
939562,"Whole Data Set",1,35.484375,25.07,8.64,1.2800000000000011,33.751,127,0.662,0.591,0.246,0.163,47.48719968491532,"08/06/2018 1:04 PM","na","","5_3_5_10","eriogonum",13.081944444444444,"harrisonjg","01:12:37:24",0,0,""
939561,"Whole Data Set",1,36.014648,22.41,16.19,0.3999999999999986,40.284,144,0.363,0.622,0.278,0.101,1.339109885781804,"08/06/2018 1:11 PM","na","","5_3_6_1","purple aster thing",13.196111111111112,"harrisonjg","01:12:37:24",0,0,2
939560,"Whole Data Set",1,35.977539,22.75,15.84,-0.3200000000000003,36.194,224,0.34,0.359,0.478,0.163,4.757778653012997,"08/06/2018 1:14 PM","na","","5_3_6_2","purple aster thing",13.236944444444443,"harrisonjg","01:12:37:24",0,0,1
939559,"Whole Data Set",1,34.669922,23.91,13.76,-1.3399999999999999,49.773,1304,0.296,0.085,0.706,0.209,17.199684915320994,"08/06/2018 1:17 PM","na","","5_3_6_3","purple aster thing",13.28361111111111,"harrisonjg","01:12:37:24",0,0,""
939558,"Whole Data Set",1,34.773438,24.690001,20.84,-1.5000009999999975,93.366,1102,0.424,0.188,0.57,0.242,-0.5120126033871604,"08/06/2018 1:19 PM","na","","5_3_6_4","purple aster thing",13.327222222222222,"harrisonjg","01:12:37:24",0,0,3
939557,"Whole Data Set",1,33.292969,25.27,5.66,-1.3200000000000003,76.602,399,1.782,0.427,0.206,0.367,13.355651831429697,"08/06/2018 1:21 PM","na","","5_3_6_5","purple aster thing",13.359166666666667,"harrisonjg","01:12:37:24",0,0,1
939556,"Whole Data Set",1,31.949219,24.91,14.66,-0.3999999999999986,11.462,40,0.713,0.637,0.212,0.151,-0.28357621110673514,"08/06/2018 1:26 PM","na","","5_3_6_6","purple aster thing",13.437777777777779,"harrisonjg","01:12:37:24",0,0,3
939555,"Whole Data Set",1,32.720703,23.9,9.98,0.8000000000000007,16.585,53,0.484,0.695,0.205,0.099,11.705395825128003,"08/06/2018 1:29 PM","na","","5_3_6_7","purple aster thing",13.485555555555555,"harrisonjg","01:12:37:24",0,0,""
939554,"Whole Data Set",1,32.491211,22.860001,20.12,0.04999899999999968,14.578,50,0.574,0.648,0.224,0.128,16.26230799527373,"08/06/2018 1:31 PM","na","","5_3_6_8","purple aster thing",13.5225,"harrisonjg","01:12:37:24",0,0,""
939553,"Whole Data Set",1,34.930664,23.18,14.04,-0.9499999999999993,128.758,1393,1.143,0.205,0.371,0.424,9.381646317447814,"08/06/2018 1:35 PM","na","","5_3_6_9","purple aster thing",13.587222222222223,"harrisonjg","01:12:37:24",0,0,""
939552,"Whole Data Set",1,34.699219,25.99,29.43,-2.639999999999997,109.766,1599,1.83,0.153,0.299,0.548,8.093737692004725,"08/06/2018 1:38 PM","na","","5_3_6_10","purple aster thing",13.64861111111111,"harrisonjg","01:12:37:24",0,0,""
939551,"Whole Data Set",1,34.185547,22.870001,16.88,-0.06000099999999975,17.84,88,0.588,0.451,0.346,0.203,17.89680976762505,"08/06/2018 1:48 PM","na","","5_3_7_1","astragalus groundcover",13.801666666666668,"harrisonjg","01:12:37:24",0,0,""
939550,"Whole Data Set",1,33.629883,22.17,16.31,0.019999999999999574,22.846,77,0.703,0.659,0.2,0.141,-1.3194170933438363,"08/06/2018 1:51 PM","na","","5_3_7_2","astragalus groundcover",13.866111111111111,"harrisonjg","01:12:37:24",0,0,3
939549,"Whole Data Set",1,35.290039,23.17,13.58,-1.0200000000000031,34.277,262,1.376,0.291,0.298,0.411,1.5124064592359194,"08/06/2018 1:53 PM","na","","5_3_7_3","astragalus groundcover",13.897777777777778,"harrisonjg","01:12:37:24",0,0,2
939548,"Whole Data Set",1,34.396484,23.059999,19.01,-0.7699990000000021,51.653,246,0.983,0.467,0.269,0.264,9.45647892871209,"08/06/2018 1:57 PM","na","","5_3_7_4","astragalus groundcover",13.951666666666666,"harrisonjg","01:12:37:24",0,0,""
939547,"Whole Data Set",1,37.982422,23.49,19.38,-0.8199999999999967,26.237,111,0.974,0.525,0.241,0.234,4.42693974005514,"08/06/2018 1:59 PM","na","","5_3_7_5","astragalus groundcover",13.993055555555555,"harrisonjg","01:12:37:24",0,0,1
939546,"Whole Data Set",1,34.65625,24.290001,15.47,-0.8000010000000017,17.91,67,0.574,0.594,0.258,0.148,1.2051988972036232,"08/06/2018 2:03 PM","na","","5_3_7_6","astragalus groundcover",14.058333333333334,"harrisonjg","01:12:37:24",0,0,2
939545,"Whole Data Set",1,35.004883,22.73,26.22,0.21999999999999886,13.602,45,0.371,0.672,0.239,0.089,6.868846002363134,"08/06/2018 2:06 PM","na","","5_3_7_7","astragalus groundcover",14.105277777777777,"harrisonjg","01:12:37:24",0,0,1
939544,"Whole Data Set",1,35.549805,21.49,17.39,0.08000000000000185,34.138,213,0.476,0.356,0.436,0.208,5.785742418274911,"08/06/2018 2:10 PM","na","","5_3_7_8","astragalus groundcover",14.17861111111111,"harrisonjg","01:12:37:24",0,0,1
939543,"Whole Data Set",1,34.135742,23.08,31.79,-1.0899999999999999,72.407,780,0.921,0.206,0.413,0.381,-1.4375738479716424,"08/06/2018 2:13 PM","na","","5_3_7_9","astragalus groundcover",14.223611111111111,"harrisonjg","01:12:37:24",0,0,3
939542,"Whole Data Set",1,34.72168,25.290001,11.46,-1.4800010000000015,77.672,1519,1.289,0.114,0.387,0.499,0.38204017329657336,"08/06/2018 2:17 PM","na","","5_3_7_10","astragalus groundcover",14.290277777777778,"harrisonjg","01:12:37:24",0,0,2
916414,"Whole Data Set",1,55.069336,17.74,1,-0.8499999999999979,122.962,947,0.463,0.289,0.486,0.225,3.312327688066168,"07/16/2018 11:37 AM","na","","4_1_1_1","salix sp larger",11.62138888888889,"harrisonjg","01:12:37:24",44.97018748670072,-109.43779849259964,2
916413,"Whole Data Set",1,52.998047,18.99,8.44,-0.5,157.941,857,0.329,0.41,0.444,0.146,27.04214257581725,"07/16/2018 11:44 AM","na","","4_1_1_2","salix sp larger",11.745555555555555,"harrisonjg","01:12:37:24",44.97036033742923,-109.43764832356175,""
916412,"Whole Data Set",1,52.932617,19.530001,15.34,-1.0800009999999993,175.086,1702,0.301,0.229,0.593,0.178,37.84560850728633,"07/16/2018 11:51 AM","na","","4_1_1_3","salix sp larger",11.863055555555555,"harrisonjg","01:12:37:24",44.97020772066618,-109.43795201395857,""
916411,"Whole Data Set",1,50.713867,22.690001,49.47,0.25999900000000054,206.706,2167,0.597,0.212,0.493,0.295,28.999606144151237,"07/16/2018 11:59 AM","na","","4_1_1_4","salix sp larger",11.984166666666665,"harrisonjg","01:12:37:24",44.970198477343295,-109.43772455745473,""
916410,"Whole Data Set",1,46.532227,23.25,8.74,0.03999999999999915,155.946,1199,0.475,0.289,0.482,0.229,19.96455297361166,"07/16/2018 12:04 PM","na","","4_1_1_5","salix sp larger",12.07638888888889,"harrisonjg","01:12:37:24",44.97015380597703,-109.43788091652614,""
916409,"Whole Data Set",1,49.730469,23.049999,3.41,0.0000010000000010279564,234.996,1827,0.937,0.286,0.369,0.345,9.369830641985033,"07/16/2018 12:09 PM","na","","4_1_1_6","salix sp larger",12.166111111111112,"harrisonjg","01:12:37:24",44.97011828005995,-109.43807429645568,""
916408,"Whole Data Set",1,46.498047,21.780001,19.83,0.02999900000000011,37.435,145,0.248,0.574,0.342,0.085,4.131547853485624,"07/16/2018 12:15 PM","na","","4_1_1_7","salix sp larger",12.259444444444444,"harrisonjg","01:12:37:24",44.97023681177843,-109.43783022136267,1
916407,"Whole Data Set",1,48.556641,21.639999,8.23,-0.30999900000000125,95.45,436,0.625,0.486,0.316,0.197,49.74005513981882,"07/16/2018 12:21 PM","na","","4_1_1_8","salix sp larger",12.355277777777777,"harrisonjg","01:12:37:24",44.97050076920962,-109.43803586573473,""
916406,"Whole Data Set",1,44.986328,21.1,8.15,0.04999999999999716,120.315,743,0.276,0.36,0.502,0.138,11.146120519889722,"07/16/2018 12:25 PM","na","","4_1_1_9","salix sp larger",12.4275,"harrisonjg","01:12:37:24",44.97038406581902,-109.437921493777,1
916405,"Whole Data Set",1,46.258789,20.93,5.79,-0.8399999999999999,133.882,934,0.283,0.319,0.531,0.15,12.040173296573453,"07/16/2018 12:32 PM","na","","4_1_1_10","salix sp larger",12.540555555555555,"harrisonjg","01:12:37:24",44.970266830758575,-109.43785269592954,1
916404,"Whole Data Set",1,45.03125,21.43,13.7,-1.2800000000000011,133.034,784,0.901,0.377,0.328,0.295,13.682552185899961,"07/16/2018 12:57 PM","na","","4_1_2_1","Bisrorta bistortoides",12.9575,"harrisonjg","01:12:37:24",44.97006890296526,-109.43779903078277,""
916403,"Whole Data Set",1,45.316406,21.25,16.48,-0.8599999999999994,87.129,759,0.344,0.255,0.554,0.191,46.96337140606538,"07/16/2018 1:00 PM","na","","4_1_2_2","Bisrorta bistortoides",13.001388888888888,"harrisonjg","01:12:37:24",44.9701144838997,-109.43762495436535,1
916402,"Whole Data Set",1,48.503906,21.85,14.84,-1.3000000000000007,99.192,744,0.145,0.296,0.614,0.089,2.0598660890114218,"07/16/2018 1:04 PM","na","","4_1_2_3","Bisrorta bistortoides",13.07861111111111,"harrisonjg","01:12:37:24",44.970230974327535,-109.43818116896881,1
916401,"Whole Data Set",1,51.87793,20.290001,13.35,-0.1000009999999989,92.982,883,0.132,0.234,0.677,0.089,30.83891295785742,"07/16/2018 1:10 PM","na","","4_1_2_4","Bisrorta bistortoides",13.176944444444445,"harrisonjg","01:12:37:24",44.97010112379024,-109.43773412822505,""
916400,"Whole Data Set",1,48.75293,22.25,4.57,-0.7899999999999991,204.136,2291,0.463,0.198,0.548,0.254,0.8310358408822368,"07/16/2018 1:14 PM","na","","4_1_2_5","Bisrorta bistortoides",13.23611111111111,"harrisonjg","01:12:37:24",44.97008975781925,-109.43825148817076,3
916399,"Whole Data Set",1,50.506836,23.559999,4.66,-1.7099989999999998,193.334,1700,0.672,0.253,0.447,0.3,17.711697518708153,"07/16/2018 1:17 PM","na","","4_1_2_6","Bisrorta bistortoides",13.284444444444444,"harrisonjg","01:12:37:24",44.97037888536628,-109.43768165939217,""
916398,"Whole Data Set",1,53.555664,17.02,13.57,0.870000000000001,89.005,604,0.255,0.327,0.536,0.137,2.3631350925561243,"07/16/2018 2:55 PM","na","","4_1_2_7","Bisrorta bistortoides",14.919444444444444,"harrisonjg","01:12:37:24",0,0,2
916397,"Whole Data Set",1,56.944336,15.65,14.25,0.5800000000000001,88.06,737,0.672,0.266,0.439,0.295,0.6341079165025598,"07/16/2018 2:59 PM","na","","4_1_2_8","Bisrorta bistortoides",14.989999999999998,"harrisonjg","01:12:37:24",0,0,3
916396,"Whole Data Set",1,61.933594,15.72,11.6,-2.25,148.018,1216,0.443,0.271,0.506,0.224,1.303662859393462,"07/16/2018 3:04 PM","na","","4_1_2_9","Bisrorta bistortoides",15.081666666666667,"harrisonjg","01:12:37:24",0,0,2
916395,"Whole Data Set",1,58.694336,14.92,9.05,0.6199999999999992,69.486,782,0.255,0.197,0.639,0.163,10.73651043717999,"07/16/2018 3:09 PM","na","","4_1_2_10","Bisrorta bistortoides",15.150833333333333,"harrisonjg","01:12:37:24",0,0,""
916394,"Whole Data Set",1,60.599609,14.46,10.44,0.16999999999999993,73.269,530,0.344,0.307,0.515,0.177,8.054352107128791,"07/16/2018 3:19 PM","na","","4_1_3_1","potentilla diversifolia",15.332222222222223,"harrisonjg","01:12:37:24",0,0,""
916393,"Whole Data Set",1,67.170898,14.52,7.66,-0.9499999999999993,160.448,2299,0.368,0.155,0.617,0.227,47.62504923198109,"07/16/2018 3:24 PM","na","","4_1_3_2","potentilla diversifolia",15.415833333333333,"harrisonjg","01:12:37:24",0,0,""
916392,"Whole Data Set",1,66.485352,16.940001,21.21,-1.730000999999998,105.172,723,0.37,0.323,0.494,0.183,18.42063804647499,"07/16/2018 3:33 PM","na","","4_1_3_3","potentilla diversifolia",15.559166666666668,"harrisonjg","01:12:37:24",0,0,""
916391,"Whole Data Set",1,60.804688,16.190001,16.6,0.5099990000000005,73.011,410,0.737,0.396,0.348,0.256,3.796770382040173,"07/16/2018 3:38 PM","na","","4_1_3_4","potentilla diversifolia",15.638055555555555,"harrisonjg","01:12:37:24",0,0,1
916390,"Whole Data Set",1,63.072266,14.29,4.61,0.75,66.069,387,0.483,0.379,0.419,0.202,35.93540764080346,"07/16/2018 3:45 PM","na","","4_1_3_5","potentilla diversifolia",15.757777777777777,"harrisonjg","01:12:37:24",0,0,""
916389,"Whole Data Set",1,67.635742,13.88,17.44,0.8999999999999986,41.911,221,0.262,0.421,0.458,0.12,1.7920441118550605,"07/16/2018 3:52 PM","na","","4_1_3_6","potentilla diversifolia",15.870833333333334,"harrisonjg","01:12:37:24",0,0,2
916388,"Whole Data Set",1,65.841797,13.36,7.3,-0.25,40.551,184,0.173,0.49,0.435,0.075,11.886569515557305,"07/16/2018 3:56 PM","na","","4_1_3_7","potentilla diversifolia",15.943611111111112,"harrisonjg","01:12:37:24",0,0,1
916387,"Whole Data Set",1,67.56543,12.46,12.14,-0.15000000000000036,33.118,120,0.31,0.613,0.295,0.091,5.2264671130366285,"07/16/2018 4:01 PM","na","","4_1_3_8","potentilla diversifolia",16.02583333333333,"harrisonjg","01:12:37:24",0,0,2
916386,"Whole Data Set",1,69.723633,12.16,7.49,-0.39000000000000057,60.764,273,0.428,0.495,0.354,0.151,-1.9377707758960219,"07/16/2018 4:05 PM","na","","4_1_3_9","potentilla diversifolia",16.098888888888887,"harrisonjg","01:12:37:24",0,0,2
916385,"Whole Data Set",1,70.400391,13.02,20.44,-1.1899999999999995,123.773,763,0.333,0.36,0.48,0.16,25.328869633714053,"07/16/2018 4:10 PM","na","","4_1_3_10","potentilla diversifolia",16.175833333333333,"harrisonjg","01:12:37:24",0,0,""
916384,"Whole Data Set",1,61.328125,11.32,11.05,-0.9100000000000001,59.471,241,0.325,0.548,0.341,0.111,61.094919259551006,"07/17/2018 8:43 AM","na","","4_1_4_1","salix reticulata",8.726944444444445,"harrisonjg","01:12:37:24",0,0,""
916383,"Whole Data Set",1,62.797852,10.38,9.29,-0.9300000000000015,40.281,198,0.086,0.452,0.505,0.043,10.827097282394643,"07/17/2018 8:50 AM","na","","4_1_4_2","salix reticulata",8.846944444444444,"harrisonjg","01:12:37:24",0,0,""
916382,"Whole Data Set",1,65.261719,9.98,5.75,-0.870000000000001,29.068,204,0.228,0.317,0.556,0.127,22.48129184718393,"07/17/2018 8:56 AM","na","","4_1_4_3","salix reticulata",8.946111111111112,"harrisonjg","01:12:37:24",0,0,""
916381,"Whole Data Set",1,65.941406,9.81,10.15,-0.13000000000000078,41.509,187,0.416,0.493,0.358,0.149,0.9688853879480109,"07/17/2018 9:02 AM","na","","4_1_4_4","salix reticulata",9.035277777777777,"harrisonjg","01:12:37:24",0,0,2
916380,"Whole Data Set",1,65.904297,9.72,3.74,0.1399999999999988,40.918,184,0.181,0.494,0.428,0.078,21.06734935013785,"07/17/2018 9:07 AM","na","","4_1_4_5","salix reticulata",9.117222222222223,"harrisonjg","01:12:37:24",0,0,""
916379,"Whole Data Set",1,68.614258,9.93,14.36,0.030000000000001137,77.767,366,0.311,0.472,0.403,0.125,26.37652619141394,"07/17/2018 9:12 AM","na","","4_1_4_6","salix reticulata",9.213888888888889,"harrisonjg","01:12:37:24",0,0,""
916378,"Whole Data Set",1,67.101562,10.19,3.62,-0.10999999999999943,76.615,385,0.341,0.442,0.416,0.142,27.325718786923982,"07/17/2018 9:20 AM","na","","4_1_4_7","salix reticulata",9.345833333333333,"harrisonjg","01:12:37:24",0,0,""
916377,"Whole Data Set",1,55.316406,12.39,22.27,0.3999999999999986,41.047,188,0.336,0.485,0.385,0.13,26.636471051595112,"07/17/2018 10:00 AM","na","","4_1_4_8","salix reticulata",10.000555555555556,"harrisonjg","01:12:37:24",0,0,1
916376,"Whole Data Set",1,64.375,12.38,5.48,-1.1500000000000004,135.748,1522,0.362,0.198,0.589,0.213,2.5955100433241434,"07/17/2018 10:07 AM","na","","4_1_4_9","salix reticulata",10.129444444444445,"harrisonjg","01:12:37:24",0,0,1
916375,"Whole Data Set",1,64.423828,15.62,16.7,-0.40999999999999837,95.853,1363,0.805,0.156,0.467,0.376,8.901142181961402,"07/17/2018 10:14 AM","na","","4_1_4_10","salix reticulata",10.239166666666666,"harrisonjg","01:12:37:24",0,0,""
916374,"Whole Data Set",1,56.50293,18.209999,25.43,2.130001,26.997,779,14.28,0.077,0.06,0.863,-1.6226860968885388,"07/17/2018 10:27 AM","na","","4_1_5_1","small white thing",10.45722222222222,"harrisonjg","01:12:37:24",0,0,3
916373,"Whole Data Set",1,62.620117,18.700001,6.15,-1.2100010000000019,82.936,1723,0.288,0.107,0.694,0.199,6.683733753446238,"07/17/2018 11:43 AM","na","","4_1_6_1","carex",11.727777777777778,"harrisonjg","01:12:37:24",0,0,1
916372,"Whole Data Set",1,58.27832,20.549999,10.76,-1.7599990000000005,78.538,1865,0.443,0.094,0.628,0.278,1.3548641197321778,"07/17/2018 11:46 AM","na","","4_1_6_2","carex",11.770833333333334,"harrisonjg","01:12:37:24",0,0,2
916371,"Whole Data Set",1,57.37207,21.48,12.5,-1.129999999999999,198.79,1470,2.17,0.301,0.221,0.479,3.7692004726270185,"07/17/2018 11:50 AM","na","","4_1_6_3","carex",11.846111111111112,"harrisonjg","01:12:37:24",0,0,1
916370,"Whole Data Set",1,46.110352,20.120001,16.09,-1.1900009999999988,186.21,1694,2.12,0.244,0.242,0.513,0.7050019692792437,"07/17/2018 11:53 AM","na","","4_1_6_4","carex",11.893333333333333,"harrisonjg","01:12:37:24",0,0,3
916369,"Whole Data Set",1,51.105469,21,2.54,-1.3099999999999987,123.962,1745,0.906,0.158,0.442,0.4,13.686490744387553,"07/17/2018 11:57 AM","na","","4_1_6_5","carex",11.963888888888889,"harrisonjg","01:12:37:24",0,0,""
916368,"Whole Data Set",1,55.272461,21.469999,8.63,-0.5699990000000028,140.647,1649,1.352,0.19,0.345,0.466,20.33083891295786,"07/17/2018 12:04 PM","na","","4_1_6_6","carex",12.074722222222222,"harrisonjg","01:12:37:24",0,0,""
916367,"Whole Data Set",1,49.427734,20.99,4.66,-0.639999999999997,69.864,385,1.156,0.403,0.277,0.32,3.2729421031902324,"07/17/2018 12:08 PM","na","","4_1_6_7","carex",12.138333333333334,"harrisonjg","01:12:37:24",0,0,1
916366,"Whole Data Set",1,48.649414,18.73,12.28,0.16000000000000014,55.619,410,2.544,0.301,0.197,0.501,3.5565183142969667,"07/17/2018 12:11 PM","na","","4_1_6_8","carex",12.193611111111112,"harrisonjg","01:12:37:24",0,0,1
916365,"Whole Data Set",1,47.003906,19.27,21.24,-0.14000000000000057,99.951,2003,0.854,0.111,0.479,0.41,7.7983458054352095,"07/17/2018 12:20 PM","na","","4_1_6_9","carex",12.34138888888889,"harrisonjg","01:12:37:24",0,0,1
916364,"Whole Data Set",1,39.999023,26.290001,24.69,0.4199990000000007,175.294,1593,2.843,0.245,0.197,0.559,0.7483261126427725,"07/17/2018 12:30 PM","na","","4_1_6_10","carex",12.510277777777778,"harrisonjg","01:12:37:24",0,0,2
916363,"Whole Data Set",1,53.717773,24.299999,2.38,1.7800009999999986,140.725,2017,0.212,0.155,0.697,0.148,11.662071681764473,"07/17/2018 12:41 PM","na","","4_1_7_1","trifolium pratense",12.686666666666667,"harrisonjg","01:12:37:24",0,0,""
916362,"Whole Data Set",1,48.463867,22.5,6.14,2.4400000000000013,158.932,890,1.145,0.397,0.281,0.322,4.675068924773532,"07/17/2018 12:49 PM","na","","4_1_7_3","trifolium pratense",12.82861111111111,"harrisonjg","01:12:37:24",0,0,1
916361,"Whole Data Set",1,45.114258,22.809999,6.47,-0.9599989999999998,245.281,1730,0.858,0.315,0.369,0.316,0.11027963765261889,"07/17/2018 12:54 PM","na","","4_1_7_4","trifolium pratense",12.904166666666667,"harrisonjg","01:12:37:24",0,0,2
916360,"Whole Data Set",1,45.989258,22.309999,7.68,-0.35999900000000196,154.303,1466,0.365,0.234,0.561,0.205,9.066561638440332,"07/17/2018 12:58 PM","na","","4_1_7_6","trifolium pratense",12.966666666666667,"harrisonjg","01:12:37:24",0,0,""
916359,"Whole Data Set",1,45.692383,22.18,10.07,-0.46999999999999886,160.92,2315,0.639,0.154,0.516,0.33,6.136274123670736,"07/17/2018 1:01 PM","na","","4_1_7_5","trifolium pratense",13.023333333333333,"harrisonjg","01:12:37:24",0,0,""
916358,"Whole Data Set",1,45.209961,25.379999,8.86,-0.0199990000000021,156.489,1087,0.744,0.32,0.39,0.29,17.546278062229224,"07/17/2018 1:05 PM","na","","4_1_7_7","trifolium pratense",13.096666666666668,"harrisonjg","01:12:37:24",0,0,""
916357,"Whole Data Set",1,58.085938,14.99,16.65,0.4299999999999997,52.452,209,0.185,0.558,0.373,0.069,52.449783379283176,"07/17/2018 4:56 PM","na","","4_2_1_1","Artemisia tridentata",16.934444444444445,"harrisonjg","01:12:37:24",44.93387348806207,-109.63902906389164,""
916356,"Whole Data Set",1,73.320312,14.38,17.79,-0.45000000000000107,62.347,287,0.084,0.483,0.477,0.04,12.926348956282,"07/17/2018 5:00 PM","na","","4_2_1_2","Artemisia tridentata",17.00638888888889,"harrisonjg","01:12:37:24",44.9339322419799,-109.63916983695094,1
916355,"Whole Data Set",1,82.132812,16.860001,70.63,-1.750001000000001,96.421,954,0.329,0.225,0.584,0.192,33.61559669161087,"07/17/2018 5:14 PM","na","","4_2_1_3","Artemisia tridentata",17.235,"harrisonjg","01:12:37:24",44.93369754090458,-109.63900317653071,""
916354,"Whole Data Set",1,82.364258,20.08,19.41,-2.6899999999999977,120.67,1527,0.163,0.176,0.709,0.116,1.9417093343836154,"07/17/2018 5:20 PM","na","","4_2_1_4","Artemisia tridentata",17.333888888888886,"harrisonjg","01:12:37:24",44.93384305005186,-109.63890692895912,2
916353,"Whole Data Set",1,81.81543,19.83,11.38,-0.0799999999999983,37.402,138,0.369,0.602,0.29,0.107,6.667979519495864,"07/17/2018 5:25 PM","na","","4_2_1_5","Artemisia tridentata",17.424444444444447,"harrisonjg","01:12:37:24",44.93399131317748,-109.63925646211545,""
916352,"Whole Data Set",1,79.379883,19.85,14.56,-0.16000000000000014,171.373,1199,0.504,0.318,0.454,0.229,12.111067349350137,"07/17/2018 5:31 PM","na","","4_2_1_6","Artemisia tridentata",17.525277777777777,"harrisonjg","01:12:37:24",44.93401638488756,-109.63923812407464,1
